mese,giorno_settimana,fascia_oraria,comune,nome_strada,tipo_luogo,fondo,segnaletica,meteo,lon,lat,incidente,segment_id,n_attraversamenti,n_semafori,n_stop,n_incroci,n_autovelox,n_lampioni,maxspeed_med
7,Domenica,Notte,ZANE',SP 349 Costo,Dosso,Bagnato,Assente,Pioggia,11.45927135429358,45.715599210837624,0,130.0,10,7,4,0,0,0,50
12,Venerdì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Incrocio,Asciutto,Assente,Sereno,11.422455921653746,45.80275262809001,0,103.0,0,0,0,0,0,0,70
5,Giovedì,Pomeriggio,ASIAGO,SP 349 Costo,Intersezione con semaforo o vigile,Innevato,Verticale,Neve,11.397939772068304,45.94643082080512,0,91.0,0,0,0,0,0,0,50
2,Lunedì,Pomeriggio,VICENZA,SP 046 Pasubio,Curva,Asciutto,Temporanea di cantiere,Sereno,11.497837532810774,45.55658737629112,0,55.0,0,0,0,0,0,0,50
8,Lunedì,Pomeriggio,VICENZA,SP 046 Pasubio,Galleria illuminata,Asciutto,Temporanea di cantiere,Altro,11.494294249358711,45.56590575108564,0,54.0,0,0,0,0,0,0,90
10,Mercoledì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rotatoria,Asciutto,Assente,Sereno,11.508530216531382,45.53305949554012,0,65.0,0,0,0,0,0,11,50
12,Mercoledì,Mattino,SANTORSO,SP 349 Costo,Dosso,Asciutto,Temporanea di cantiere,Sereno,11.412047366041934,45.73976152367924,0,94.0,4,0,0,0,1,0,50
7,Martedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Incrocio,Asciutto,Orizzontale,Altro,11.426905905058335,45.79449011842536,0,109.0,0,0,0,0,0,0,70
10,Venerdì,Mattino,ROANA,SP 349 Costo,Curva,Asciutto,Temporanea di cantiere,Sereno,11.43292119271454,45.83578241310608,0,99.0,6,0,3,0,0,2,50
4,Mercoledì,Pomeriggio,SCHIO,SP 349 var Costo Variante,Galleria illuminata,Asciutto,Assente,Nebbia,11.425321826808013,45.7198950501528,0,145.0,0,0,0,0,0,0,40
6,Domenica,Notte,ZANE',SP 349 var Costo Variante,Rotatoria,Bagnato,Orizzontale,Sereno,11.447052069768674,45.70793190113316,0,147.0,0,0,0,0,0,0,90
6,Mercoledì,Pomeriggio,ROANA,SP 349 Costo,Incrocio,Asciutto,Temporanea di cantiere,Sereno,11.472821440939422,45.88478007904561,0,79.0,0,0,0,0,0,0,50
4,Sabato,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Pendenza,Asciutto,Temporanea di cantiere,Sereno,11.341569053528175,45.89473798443333,0,158.0,0,0,0,0,0,0,50
9,Giovedì,Pomeriggio,ROANA,SP 349 Costo,Rettilineo,Asciutto,Verticale,Sereno,11.443511145659242,45.84548436846748,0,120.0,0,0,2,0,0,0,50
11,Domenica,Sera,VALDASTICO,SP 350 Val d'Astico,Pendenza,Bagnato,Verticale,Nebbia,11.355199190995158,45.88551512094952,0,160.0,1,0,1,0,0,0,50
2,Mercoledì,Notte,ROANA,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Assente,Sereno,11.43214172822936,45.83756668279882,0,99.0,6,0,3,0,0,2,50
11,Lunedì,Sera,COSTABISSARA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Verticale,Sereno,11.48736042423612,45.6062206655192,0,34.0,7,0,0,0,0,32,70
12,Venerdì,Pomeriggio,THIENE,SP 349 Costo,Pendenza,Bagnato,Orizzontale,Sereno,11.491045638535844,45.66403951368611,0,138.0,0,0,0,0,0,193,90
4,Domenica,Notte,ASIAGO,SP 349 Costo,Rotatoria,Bagnato,Verticale,Altro,11.48988110401192,45.878579531764714,0,77.0,0,0,0,0,0,0,50
9,Domenica,Pomeriggio,TORREBELVICINO,SP 046 var Torrebelvicino,Incrocio,Bagnato,Assente,Sereno,11.307833673589588,45.716657812800705,0,69.0,2,2,1,0,0,0,50
9,Lunedì,Sera,ARSIERO,SP 350 Val d'Astico,Pendenza,Bagnato,Verticale,Sereno,11.368841653393764,45.83043577158194,0,166.0,1,0,0,0,0,0,50
10,Venerdì,Notte,ZANE',SP 349 var Costo Variante,Intersezione con semaforo o vigile,Bagnato,Assente,Sereno,11.434893355545228,45.71407104518099,0,146.0,0,0,0,1,0,0,40
10,Domenica,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Verticale,Sereno,11.225597570587905,45.75266121086715,0,8.0,0,0,0,0,0,0,70
12,Giovedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione non segnalata,Asciutto,Verticale,Sereno,11.44230296504652,45.78161440781918,0,113.0,0,0,0,0,0,0,70
6,Venerdì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Intersezione segnalata,Sdrucciolevole,Orizzontale,Pioggia,11.46279038872316,45.61822526883672,0,29.0,1,0,0,0,0,2,90
1,Sabato,Sera,VALDASTICO,SP 350 Val d'Astico,Rettilineo,Sdrucciolevole,Orizzontale,Pioggia,11.362103324733663,45.85623467551935,0,163.0,2,0,1,0,0,0,50
3,Venerdì,Pomeriggio,CALTRANO,SP 349 Costo,Intersezione non segnalata,Asciutto,Temporanea di cantiere,Nebbia,11.44948186923716,45.77554415727592,0,114.0,0,0,2,0,0,0,70
11,Mercoledì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Asciutto,Temporanea di cantiere,Sereno,11.186134020760912,45.75625505857653,0,1.0,0,0,0,0,0,0,50
11,Lunedì,Mattino,TORREBELVICINO,SP 046 Pasubio,Intersezione segnalata,Sdrucciolevole,Assente,Pioggia,11.289563380158464,45.72000502350889,0,15.0,0,0,0,0,0,0,50
1,Giovedì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Assente,Vento forte,11.270006124081176,45.9161442169476,0,152.0,2,0,2,0,0,0,50
5,Mercoledì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Incrocio,Bagnato,Verticale,Vento forte,11.228708506255948,45.75079926820096,0,8.0,0,0,0,0,0,0,70
3,Giovedì,Notte,VILLAVERLA,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Verticale,Altro,11.491255561441296,45.66279258173792,0,138.0,0,0,0,0,0,193,90
8,Venerdì,Mattino,VALDASTICO,SP 350 Val d'Astico,Rotatoria,Sdrucciolevole,Verticale,Altro,11.364558151965571,45.85099079511926,0,164.0,0,0,0,0,0,0,50
7,Giovedì,Pomeriggio,ROANA,SP 349 Costo,Intersezione segnalata,Asciutto,Verticale,Nebbia,11.469982679830157,45.89327137352544,0,80.0,0,0,0,0,0,0,50
6,Domenica,Mattino,ROANA,SP 349 Costo,Dosso,Asciutto,Verticale,Nebbia,11.436097719928618,45.942940629456466,0,87.0,0,0,0,0,0,0,50
6,Giovedì,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Sdrucciolevole,Assente,Pioggia,11.237667306615986,45.74578540025263,0,9.0,0,0,0,0,0,0,40
8,Mercoledì,Notte,PIOVENE ROCCHETTE,SP 349 Costo,Rettilineo,Asciutto,Temporanea di cantiere,Altro,11.431923651713708,45.748601605610645,0,97.0,7,0,0,0,0,0,50
9,Martedì,Pomeriggio,VILLAVERLA,SP 349 Costo,Curva,Asciutto,Assente,Sereno,11.493680555097518,45.656484941360475,0,140.0,16,0,2,0,0,0,50
1,Venerdì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Sdrucciolevole,Assente,Pioggia,11.250860538006467,45.743716040192155,0,10.0,0,0,0,0,0,0,50
2,Domenica,Mattino,ISOLA VICENTINA,SP 046 Pasubio,Galleria illuminata,Sdrucciolevole,Assente,Pioggia,11.458694344492994,45.62107970763083,0,29.0,1,0,0,0,0,2,90
5,Giovedì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Intersezione non segnalata,Bagnato,Orizzontale,Pioggia,11.508172897554674,45.54048465441247,0,64.0,0,0,0,0,0,6,90
6,Mercoledì,Pomeriggio,MARANO VICENTINO,SP 349 var Costo Variante,Pendenza,Asciutto,Temporanea di cantiere,Nebbia,11.438562739666192,45.712236980562466,0,146.0,0,0,0,1,0,0,40
12,Lunedì,Mattino,MALO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.426787550578252,45.64472151443069,0,24.0,8,1,0,0,0,13,50
11,Giovedì,Notte,COSTABISSARA,SP 046 Pasubio,Incrocio,Asciutto,Assente,Sereno,11.494168824049396,45.60208340137259,0,39.0,12,0,0,0,0,20,50
8,Mercoledì,Notte,VALDASTICO,SP 350 Val d'Astico,Curva,Asciutto,Orizzontale,Sereno,11.363583167963752,45.85271029105104,0,164.0,0,0,0,0,0,0,50
1,Martedì,Sera,LASTEBASSE,SP 350 Val d'Astico,Rotatoria,Bagnato,Assente,Pioggia,11.30290465148053,45.90892398807885,0,155.0,0,0,0,0,0,0,50
2,Sabato,Notte,VALDASTICO,SP 350 Val d'Astico,Galleria illuminata,Bagnato,Verticale,Pioggia,11.35327954567868,45.8875281963501,0,160.0,1,0,1,0,0,0,50
6,Martedì,Notte,VICENZA,SP 046 Pasubio,Galleria illuminata,Innevato,Assente,Neve,11.498203343104022,45.55612828171519,0,46.0,0,0,0,0,0,0,90
8,Venerdì,Notte,ROANA,SP 349 Costo,Galleria illuminata,Bagnato,Orizzontale,Nebbia,11.466765520527323,45.897654295534714,0,81.0,0,0,0,0,0,0,50
8,Sabato,Pomeriggio,CALTRANO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Sereno,11.449774936514212,45.775311485301486,0,114.0,0,0,2,0,0,0,70
2,Martedì,Pomeriggio,ASIAGO,SP 349 Costo,Dosso,Bagnato,Assente,Sereno,11.397924041453182,45.946454274988035,0,91.0,0,0,0,0,0,0,50
11,Mercoledì,Pomeriggio,CHIUPPANO,SP 349 Costo,Galleria illuminata,Bagnato,Verticale,Pioggia,11.449480660805389,45.76363310673292,0,124.0,1,0,2,0,0,0,50
6,Lunedì,Mattino,SCHIO,SP 046 var Torrebelvicino,Galleria illuminata,Bagnato,Assente,Vento forte,11.33292542746906,45.713843471777544,0,71.0,0,0,0,0,0,0,70
8,Lunedì,Mattino,TORREBELVICINO,SP 046 Pasubio,Rotatoria,Bagnato,Orizzontale,Pioggia,11.280362097869906,45.72513882588199,0,14.0,0,0,0,0,0,0,30
1,Mercoledì,Mattino,PIOVENE ROCCHETTE,SP 349 Costo,Rettilineo,Bagnato,Temporanea di cantiere,Vento forte,11.436324419656188,45.75634267222565,0,122.0,12,0,0,0,0,0,50
10,Giovedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Sdrucciolevole,Orizzontale,Altro,11.39146190453309,45.79538476031486,0,172.0,0,0,1,0,0,0,90
7,Lunedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Galleria illuminata,Asciutto,Orizzontale,Sereno,11.19397976645304,45.761694832549345,0,3.0,0,0,0,0,0,0,50
3,Domenica,Sera,ASIAGO,SP 349 Costo,Intersezione non segnalata,Sdrucciolevole,Assente,Pioggia,11.435274699790018,45.94665753132587,0,87.0,0,0,0,0,0,0,50
4,Giovedì,Notte,VALDASTICO,SP 350 Val d'Astico,Intersezione non segnalata,Asciutto,Orizzontale,Sereno,11.370383325141317,45.83939782644158,0,165.0,2,0,0,0,0,0,50
5,Lunedì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Curva,Bagnato,Assente,Sereno,11.282919894222024,45.91354473583374,0,153.0,0,0,0,0,0,0,50
1,Mercoledì,Mattino,SANTORSO,SP 349 Costo,Rotatoria,Bagnato,Orizzontale,Sereno,11.378816386487136,45.73028832982774,0,73.0,6,4,0,0,0,0,70
10,Giovedì,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Rotatoria,Asciutto,Orizzontale,Sereno,11.35877924929727,45.87909286174871,0,161.0,0,0,0,0,0,0,50
11,Sabato,Sera,SCHIO,SP 046 Pasubio,Intersezione con semaforo o vigile,Bagnato,Assente,Pioggia,11.38735326607492,45.69478229909243,0,16.0,0,0,0,0,0,0,50
5,Mercoledì,Mattino,ROANA,SP 349 Costo,Galleria illuminata,Asciutto,Verticale,Sereno,11.477243830951316,45.88370593358251,0,79.0,0,0,0,0,0,0,50
7,Sabato,Sera,VALDASTICO,SP 350 Val d'Astico,Galleria illuminata,Asciutto,Assente,Sereno,11.36820071843588,45.84175167537539,0,165.0,2,0,0,0,0,0,50
6,Sabato,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.443958801516844,45.7829166433443,0,112.0,0,0,0,0,2,0,70
6,Giovedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Asciutto,Assente,Sereno,11.26805777065384,45.736454187756905,0,12.0,2,0,0,0,0,0,50
8,Sabato,Pomeriggio,TORREBELVICINO,SP 046 var Torrebelvicino,Galleria illuminata,Bagnato,Verticale,Vento forte,11.31511966330377,45.71363261390961,0,70.0,1,2,0,0,0,0,38
6,Sabato,Pomeriggio,ROANA,SP 349 Costo,Intersezione segnalata,Asciutto,Orizzontale,Sereno,11.47294889975983,45.884720209528965,0,79.0,0,0,0,0,0,0,50
10,Lunedì,Notte,ROANA,SP 349 Costo,Curva,Bagnato,Orizzontale,Sereno,11.479885139797394,45.8695113576624,0,135.0,2,0,1,0,0,0,50
1,Martedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Bagnato,Verticale,Altro,11.460675698496438,45.61992869691987,0,29.0,1,0,0,0,0,2,90
3,Lunedì,Notte,ZANE',SP 349 Costo,Pendenza,Innevato,Assente,Neve,11.452619828219756,45.72035517137988,0,127.0,12,10,2,1,0,0,50
11,Martedì,Sera,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Sdrucciolevole,Assente,Pioggia,11.4948533443666,45.5624561315441,0,47.0,0,0,0,0,0,0,90
11,Lunedì,Notte,COSTABISSARA,SP 046 Pasubio,Pendenza,Asciutto,Assente,Nebbia,11.493970512937516,45.60253914784187,0,37.0,11,0,0,0,0,12,50
10,Mercoledì,Notte,VICENZA,SP 046 Pasubio,Dosso,Asciutto,Temporanea di cantiere,Sereno,11.50165519813214,45.55112712489355,0,45.0,0,0,0,0,0,0,70
5,Lunedì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Bagnato,Verticale,Nebbia,11.218208571723553,45.75510083242063,0,7.0,1,0,0,0,0,0,45
6,Lunedì,Notte,VICENZA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Temporanea di cantiere,Sereno,11.502520102131491,45.54982799629006,0,45.0,0,0,0,0,0,0,70
1,Domenica,Notte,VICENZA,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Verticale,Sereno,11.506567296160036,45.54499878315514,0,50.0,0,0,0,0,0,0,90
4,Sabato,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Asciutto,Verticale,Sereno,11.257755082906602,45.7432062125133,0,11.0,8,0,1,0,0,0,50
9,Sabato,Sera,SANTORSO,SP 349 Costo,Intersezione segnalata,Asciutto,Orizzontale,Nebbia,11.387632930418668,45.7325496085151,0,74.0,6,1,0,0,0,0,50
5,Sabato,Mattino,VICENZA,SP 046 Pasubio,Intersezione segnalata,Bagnato,Assente,Sereno,11.505259347284124,45.57839222612512,0,49.0,0,0,0,0,0,0,90
6,Giovedì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Pendenza,Bagnato,Assente,Sereno,11.507821544193176,45.535399657000816,0,65.0,0,0,0,0,0,11,50
2,Martedì,Sera,VICENZA,SP 046 Pasubio,Curva,Asciutto,Verticale,Sereno,11.5088936990788,45.58116200648912,0,44.0,0,0,0,0,0,6,40
6,Mercoledì,Notte,MARANO VICENTINO,SP 349 var Costo Variante,Curva,Bagnato,Temporanea di cantiere,Pioggia,11.429374164999697,45.71706374980223,0,146.0,0,0,0,1,0,0,40
9,Martedì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Bagnato,Verticale,Sereno,11.228180946377163,45.75101409054045,0,8.0,0,0,0,0,0,0,70
7,Lunedì,Mattino,THIENE,SP 349 Costo,Rotatoria,Asciutto,Temporanea di cantiere,Sereno,11.48862221369291,45.67161906566497,0,137.0,9,0,3,0,2,0,130
7,Venerdì,Sera,ARSIERO,SP 350 Val d'Astico,Rotatoria,Asciutto,Verticale,Sereno,11.367869879089826,45.82521235294536,0,167.0,1,0,0,0,0,0,50
11,Lunedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione segnalata,Bagnato,Verticale,Nebbia,11.381616014300512,45.7994304805321,0,171.0,1,0,3,0,0,0,50
3,Martedì,Sera,ROANA,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Verticale,Sereno,11.47857176420878,45.868748940529215,0,132.0,17,0,5,0,0,0,50
4,Lunedì,Notte,ZANE',SP 349 var Costo Variante,Pendenza,Bagnato,Verticale,Altro,11.448223246071606,45.70733091721376,0,147.0,0,0,0,0,0,0,90
8,Lunedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Curva,Asciutto,Assente,Sereno,11.440380878313276,45.63183270972949,0,26.0,13,0,1,0,0,24,50
6,Domenica,Sera,VALDASTICO,SP 350 Val d'Astico,Pendenza,Asciutto,Temporanea di cantiere,Sereno,11.361732455338393,45.85709427809473,0,163.0,2,0,1,0,0,0,50
12,Giovedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Asciutto,Verticale,Sereno,11.216332687058138,45.75441263894872,0,7.0,1,0,0,0,0,0,45
1,Mercoledì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Rotatoria,Asciutto,Orizzontale,Sereno,11.32862774048196,45.899556264821555,0,157.0,0,0,0,0,0,0,50
2,Giovedì,Sera,THIENE,SP 349 Costo,Rotatoria,Asciutto,Verticale,Sereno,11.487688598636185,45.67454175240683,0,137.0,9,0,3,0,2,0,130
5,Giovedì,Pomeriggio,ASIAGO,SP 349 Costo,Pendenza,Asciutto,Orizzontale,Sereno,11.419664273750955,45.951846151623954,0,89.0,0,0,0,0,0,0,50
6,Mercoledì,Sera,ASIAGO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Assente,Vento forte,11.39878517660166,45.945518999004456,0,91.0,0,0,0,0,0,0,50
11,Domenica,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rotatoria,Asciutto,Temporanea di cantiere,Sereno,11.433208686412431,45.79446267523615,0,108.0,0,0,0,0,2,0,70
6,Sabato,Sera,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Assente,Sereno,11.495521733373373,45.5602544335264,0,54.0,0,0,0,0,0,0,90
6,Sabato,Mattino,ARSIERO,SP 350 Val d'Astico,Intersezione non segnalata,Asciutto,Orizzontale,Sereno,11.372375778498336,45.80343337734486,0,171.0,1,0,3,0,0,0,50
3,Venerdì,Notte,CHIUPPANO,SP 349 Costo,Rotatoria,Bagnato,Verticale,Sereno,11.45680391671072,45.77000267080158,0,128.0,3,0,2,0,0,0,50
6,Domenica,Sera,ISOLA VICENTINA,SP 046 Pasubio,Pendenza,Bagnato,Assente,Sereno,11.45656052925343,45.62207047096419,0,29.0,1,0,0,0,0,2,90
7,Domenica,Pomeriggio,VICENZA,SP 046 Pasubio,Incrocio,Asciutto,Assente,Sereno,11.504586966231296,45.58403952135882,0,42.0,7,0,1,0,0,20,50
8,Venerdì,Mattino,ASIAGO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Verticale,Sereno,11.493744512675644,45.87964638386405,0,77.0,0,0,0,0,0,0,50
8,Giovedì,Notte,VICENZA,SP 046 Pasubio,Dosso,Asciutto,Verticale,Sereno,11.50842954278527,45.58150319274441,0,44.0,0,0,0,0,0,6,40
6,Sabato,Notte,LASTEBASSE,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Altro,11.313238068911224,45.905856969897485,0,156.0,1,0,0,0,0,0,50
2,Mercoledì,Sera,VILLAVERLA,SP 349 Costo,Intersezione segnalata,Asciutto,Verticale,Altro,11.492572932325986,45.64376017006403,0,139.0,11,0,4,0,2,0,50
2,Mercoledì,Notte,ROANA,SP 349 Costo,Incrocio,Asciutto,Temporanea di cantiere,Sereno,11.456542109858844,45.85195981770542,0,118.0,0,0,0,0,0,0,50
8,Sabato,Notte,THIENE,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Verticale,Vento forte,11.486687906250117,45.677756278141395,0,136.0,3,0,0,0,1,0,70
11,Mercoledì,Sera,ROANA,SP 349 Costo,Dosso,Bagnato,Assente,Sereno,11.433533358033488,45.84053402810969,0,99.0,6,0,3,0,0,2,50
11,Sabato,Mattino,VALDASTICO,SP 350 Val d'Astico,Galleria illuminata,Asciutto,Temporanea di cantiere,Sereno,11.361441446508392,45.8609914014849,0,163.0,2,0,1,0,0,0,50
4,Mercoledì,Mattino,VICENZA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Temporanea di cantiere,Nebbia,11.4956120178147,45.5600741382503,0,54.0,0,0,0,0,0,0,90
1,Martedì,Mattino,ROANA,SP 349 Costo,Incrocio,Bagnato,Assente,Sereno,11.437950867381296,45.823940317716016,0,100.0,0,0,0,0,0,0,70
8,Sabato,Sera,ARSIERO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Temporanea di cantiere,Sereno,11.363500020539226,45.8034430296924,0,170.0,0,0,5,0,0,0,50
1,Giovedì,Sera,VICENZA,SP 046 Pasubio,Dosso,Asciutto,Assente,Nebbia,11.50696368109334,45.54528970959489,0,51.0,0,0,0,0,0,0,90
8,Martedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Intersezione non segnalata,Bagnato,Verticale,Pioggia,11.441122034366604,45.63026666606717,0,26.0,13,0,1,0,0,24,50
5,Martedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Rotatoria,Asciutto,Temporanea di cantiere,Sereno,11.196414251427427,45.76319605983452,0,4.0,0,0,0,0,0,0,50
11,Martedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Curva,Asciutto,Assente,Sereno,11.38661718389704,45.797591694015914,0,172.0,0,0,1,0,0,0,90
8,Lunedì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Dosso,Asciutto,Temporanea di cantiere,Sereno,11.438893527906364,45.78670701862762,0,111.0,0,0,0,0,2,0,70
9,Mercoledì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Bagnato,Assente,Altro,11.193162891649456,45.76108508525026,0,2.0,1,0,0,0,0,0,50
5,Lunedì,Notte,ASIAGO,SP 349 Costo,Pendenza,Asciutto,Verticale,Sereno,11.491855657235329,45.88105550000888,0,77.0,0,0,0,0,0,0,50
11,Mercoledì,Sera,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Bagnato,Assente,Sereno,11.430739433928643,45.76705902349581,0,178.0,16,10,8,0,0,0,50
7,Domenica,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Curva,Asciutto,Temporanea di cantiere,Sereno,11.43106635523133,45.797367815277056,0,106.0,0,0,0,0,0,0,70
8,Giovedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione non segnalata,Asciutto,Assente,Altro,11.426234847334026,45.796120963218655,0,108.0,0,0,0,0,2,0,70
5,Lunedì,Sera,THIENE,SP 349 Costo,Dosso,Bagnato,Assente,Nebbia,11.484868869700236,45.68357292490066,0,136.0,3,0,0,0,1,0,70
6,Domenica,Notte,ROANA,SP 349 Costo,Intersezione non segnalata,Bagnato,Verticale,Sereno,11.469468738218794,45.89410036123117,0,80.0,0,0,0,0,0,0,50
11,Martedì,Notte,THIENE,SP 349 Costo,Pendenza,Asciutto,Orizzontale,Altro,11.488355393132366,45.67243001933869,0,137.0,9,0,3,0,2,0,130
5,Venerdì,Sera,ASIAGO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Assente,Sereno,11.403217690388148,45.94426202470002,0,90.0,0,0,0,0,0,0,50
1,Mercoledì,Notte,VICENZA,SP 046 Pasubio,Dosso,Asciutto,Temporanea di cantiere,Vento forte,11.494742855619718,45.56274287209509,0,54.0,0,0,0,0,0,0,90
5,Venerdì,Notte,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Rotatoria,Asciutto,Assente,Sereno,11.39816344041006,45.7926444584182,0,173.0,0,0,1,0,0,0,90
5,Martedì,Pomeriggio,MALO,SP 046 Pasubio,Incrocio,Asciutto,Temporanea di cantiere,Sereno,11.401178439182075,45.680759322211074,0,18.0,1,0,0,0,0,5,90
6,Martedì,Notte,CALDOGNO,SP 349 Costo,Dosso,Bagnato,Verticale,Sereno,11.491504043790313,45.628497065886904,0,142.0,0,0,0,0,0,0,90
1,Venerdì,Sera,ROANA,SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Temporanea di cantiere,Altro,11.468381219379758,45.89601234928215,0,80.0,0,0,0,0,0,0,50
2,Lunedì,Pomeriggio,MALO,SP 046 Pasubio,Curva,Sdrucciolevole,Assente,Altro,11.41671105446384,45.65601033930607,0,22.0,4,1,2,0,0,20,50
4,Mercoledì,Pomeriggio,MALO,SP 046 Pasubio,Curva,Asciutto,Assente,Sereno,11.43594688251832,45.63703588226516,0,26.0,13,0,1,0,0,24,50
6,Martedì,Pomeriggio,ARSIERO,SP 350 Val d'Astico,Intersezione segnalata,Asciutto,Assente,Sereno,11.3594573019552,45.80677412409499,0,169.0,10,2,8,0,0,0,50
1,Sabato,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Asciutto,Temporanea di cantiere,Sereno,11.217664843881836,45.755137392062665,0,7.0,1,0,0,0,0,0,45
5,Lunedì,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Pendenza,Asciutto,Temporanea di cantiere,Sereno,11.427197072160146,45.812181802137445,0,102.0,0,0,0,0,2,0,70
4,Mercoledì,Notte,MALO,SP 046 Pasubio,Pendenza,Asciutto,Temporanea di cantiere,Sereno,11.422310659351735,45.64942743173538,0,23.0,2,0,0,0,0,98,45
1,Lunedì,Mattino,ROANA,SP 349 Costo,Galleria illuminata,Asciutto,Orizzontale,Sereno,11.443334846195208,45.93328867789998,0,85.0,0,0,0,0,0,0,50
4,Martedì,Notte,ROANA,SP 349 Costo,Intersezione segnalata,Sdrucciolevole,Assente,Pioggia,11.476415692040144,45.86670897241486,0,132.0,17,0,5,0,0,0,50
4,Mercoledì,Sera,ROANA,SP 349 Costo,Pendenza,Bagnato,Verticale,Pioggia,11.446806551386288,45.92962920304315,0,85.0,0,0,0,0,0,0,50
2,Giovedì,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Pendenza,Asciutto,Temporanea di cantiere,Altro,11.429450009767708,45.81499322804416,0,102.0,0,0,0,0,2,0,70
10,Mercoledì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Bagnato,Temporanea di cantiere,Sereno,11.257657448373031,45.74323101193598,0,11.0,8,0,1,0,0,0,50
1,Mercoledì,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Intersezione non segnalata,Asciutto,Assente,Sereno,11.361231349734869,45.862727252335816,0,163.0,2,0,1,0,0,0,50
7,Sabato,Notte,CALTRANO,SP 349 Costo,Intersezione non segnalata,Asciutto,Orizzontale,Sereno,11.452561603336164,45.7718576653211,0,128.0,3,0,2,0,0,0,50
8,Martedì,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Galleria illuminata,Asciutto,Orizzontale,Sereno,11.320126612467224,45.90307943913466,0,156.0,1,0,0,0,0,0,50
